order_id,first_name,last_name,email,order_date,order_total,country,product_category
985007,Kimberly,Anderson,kimberly.anderson477@example.com,2024-10-02,427.06,Germany,Electronics
391011,Donna,Anderson,donna.anderson138@example.com,2025-11-29,198.99,United States,Electronics
210290,Andrew,Hernandez,andrew.hernandez438@example.com,2025-08-19,331.46,Australia,Sports
420768,Margaret,Smith,margaret.smith988@example.com,2024-10-02,230.3,United Kingdom,Beauty
479602,Matthew,Thompson,matthew.thompson818@example.com,2025-02-26,346.06,France,Clothing
256548,John,Lopez,john.lopez887@example.com,2022-09-04,485.76,United States,Clothing
997038,Andrew,Robinson,andrew.robinson757@example.com,2025-09-19,235.19,United States,Beauty
920443,Michelle,Garcia,michelle.garcia361@example.com,2022-04-02,33.87,United States,Sports
589659,Sarah,Lewis,sarah.lewis830@example.com,2024-12-11,213.87,Canada,Home
667636,Linda,Moore,linda.moore134@example.com,2022-08-20,250.13,Canada,Beauty
571098,Charles,Thomas,charles.thomas462@example.com,2025-05-28,126.99,Germany,Beauty
753211,Nancy,Lee,nancy.lee564@example.com,2023-09-21,115.92,United States,Sports
733770,Donna,Jackson,donna.jackson481@example.com,2022-09-12,96.95,United States,Electronics
983271,Jennifer,Martin,jennifer.martin205@example.com,2022-05-07,351.54,France,Sports
771520,Andrew,Brown,andrew.brown153@example.com,2024-02-21,406.83,United States,Electronics
696217,Anthony,Jackson,anthony.jackson590@example.com,2023-01-23,113.3,United States,Electronics
323228,Robert,Davis,robert.davis784@example.com,2025-02-10,244.41,United States,Home
772550,Betty,Taylor,betty.taylor136@example.com,2024-11-21,400.94,Australia,Sports
492074,Joseph,Davis,joseph.davis338@example.com,2023-11-10,97.19,Australia,Electronics
242345,Joshua,Perez,joshua.perez284@example.com,2025-01-29,478.49,United States,Beauty
229908,Linda,Garcia,linda.garcia572@example.com,2022-11-19,207.58,Germany,Beauty
306535,Charles,White,charles.white378@example.com,2022-09-08,231.51,United Kingdom,Clothing
939535,William,Jones,william.jones593@example.com,2023-03-29,50.52,Australia,Beauty
552462,Nancy,Lewis,nancy.lewis956@example.com,2022-01-17,398.68,United Kingdom,Home
818966,Mark,Lopez,mark.lopez857@example.com,2025-08-12,327.7,United States,Sports
826372,Ashley,White,ashley.white495@example.com,2025-02-26,48.65,United States,Electronics
231637,Karen,Miller,karen.miller310@example.com,2025-08-05,166.44,United States,Beauty
829460,Robert,Williams,robert.williams707@example.com,2023-11-08,252.53,United States,Beauty
247558,Sandra,Garcia,sandra.garcia52@example.com,2025-06-21,143.12,United States,Clothing
499019,Donna,Thompson,donna.thompson876@example.com,2024-02-04,230.85,United States,Sports
295510,Michelle,Rodriguez,michelle.rodriguez202@example.com,2023-02-13,292.54,Canada,Sports
966945,Sandra,Smith,sandra.smith826@example.com,2024-12-02,273.18,United States,Sports
700446,Sarah,Davis,sarah.davis793@example.com,2025-04-01,325.18,United States,Electronics
163379,Robert,Smith,robert.smith308@example.com,2022-10-26,430.47,Germany,Beauty
596965,Thomas,Martin,thomas.martin198@example.com,2023-12-16,146.42,United Kingdom,Electronics
101464,Michael,Ramirez,michael.ramirez538@example.com,2022-05-26,257.42,Germany,Beauty
535849,Michelle,Lewis,michelle.lewis961@example.com,2025-06-28,324.34,United States,Clothing
899707,Donna,Davis,donna.davis379@example.com,2024-07-07,485.85,United States,Beauty
421583,Steven,Lewis,steven.lewis650@example.com,2022-06-08,59.37,United States,Sports
139409,Richard,Martinez,richard.martinez470@example.com,2024-01-27,203.85,Australia,Sports
400199,David,Gonzalez,david.gonzalez192@example.com,2023-09-11,417.76,United States,Home
397619,Anthony,Garcia,anthony.garcia4@example.com,2022-12-31,481.14,Germany,Home
843491,Thomas,Sanchez,thomas.sanchez399@example.com,2025-06-29,357.51,United States,Books
362100,Andrew,Martinez,andrew.martinez5@example.com,2024-09-30,419.9,United States,Sports
358075,Charles,Davis,charles.davis283@example.com,2024-02-28,197.68,United States,Beauty
457062,Thomas,Thomas,thomas.thomas702@example.com,2022-04-12,363.16,United States,Electronics
934777,Jessica,Robinson,jessica.robinson585@example.com,2024-12-12,428.08,United States,Sports
706171,Daniel,Brown,daniel.brown401@example.com,2023-01-24,175.28,United States,Books
899586,Jennifer,White,jennifer.white182@example.com,2022-01-01,457.19,United States,Books
211876,Ashley,Hernandez,ashley.hernandez409@example.com,2022-05-18,197.66,United States,Beauty
453826,Margaret,Rodriguez,margaret.rodriguez681@example.com,2022-06-25,269.1,France,Home
382919,Linda,Miller,linda.miller224@example.com,2025-10-12,106.56,United States,Books
942655,James,Jones,james.jones531@example.com,2023-11-29,490.46,United Kingdom,Electronics
444708,Margaret,Thompson,margaret.thompson778@example.com,2023-10-17,280.44,Canada,Beauty
203708,Lisa,White,lisa.white485@example.com,2025-01-28,93.51,United States,Home
286310,Karen,Jackson,karen.jackson183@example.com,2022-12-15,51.97,United Kingdom,Electronics
774365,Michael,Lee,michael.lee290@example.com,2022-11-24,289.51,France,Home
628248,Linda,Martinez,linda.martinez113@example.com,2023-08-06,13.35,United States,Beauty
479392,Betty,Lewis,betty.lewis592@example.com,2025-04-05,102.88,United States,Clothing
532210,Christopher,Jones,christopher.jones6@example.com,2022-09-05,416.14,Germany,Electronics
213322,Mark,Martinez,mark.martinez912@example.com,2022-03-29,84.55,United Kingdom,Beauty
778011,Karen,Thompson,karen.thompson315@example.com,2024-06-11,312.95,Canada,Beauty
509997,Betty,Lopez,betty.lopez640@example.com,2023-09-01,276.44,Australia,Clothing
585858,Barbara,Sanchez,barbara.sanchez615@example.com,2022-09-13,131.17,United States,Books
442830,Joshua,Brown,joshua.brown936@example.com,2024-05-02,162.96,United States,Books
704728,Linda,Robinson,linda.robinson990@example.com,2023-10-04,103.78,United States,Electronics
686936,Mary,Lewis,mary.lewis98@example.com,2022-07-21,103.44,Canada,Clothing
328304,Michael,Lopez,michael.lopez413@example.com,2024-12-28,386.08,France,Clothing
403898,Barbara,Moore,barbara.moore257@example.com,2022-01-26,366.36,United States,Books
870468,Thomas,Gonzalez,thomas.gonzalez179@example.com,2024-03-15,243.54,United States,Clothing
918265,David,Smith,david.smith143@example.com,2023-10-04,130.98,Germany,Home
266645,Jessica,Moore,jessica.moore435@example.com,2024-06-22,401.92,Germany,Sports
503560,Mary,Martinez,mary.martinez792@example.com,2022-10-03,313.35,Australia,Books
765301,Donna,Harris,donna.harris549@example.com,2024-10-07,323.5,France,Sports
842736,Betty,Robinson,betty.robinson482@example.com,2023-09-12,35.39,United Kingdom,Sports
610441,William,Williams,william.williams41@example.com,2024-07-08,328.64,United States,Home
983779,Patricia,Smith,patricia.smith247@example.com,2023-03-24,352.49,France,Home
995980,Robert,Smith,robert.smith705@example.com,2025-10-10,409.04,Australia,Books
616996,Elizabeth,Martinez,elizabeth.martinez818@example.com,2024-08-04,404.12,United States,Home
291728,Margaret,Lopez,margaret.lopez297@example.com,2022-05-13,224.07,Germany,Beauty
721397,Susan,Jackson,susan.jackson183@example.com,2024-09-21,499.06,Canada,Books
890038,Joseph,Jackson,joseph.jackson565@example.com,2023-10-16,352.66,United States,Books
208420,Emily,Garcia,emily.garcia815@example.com,2024-11-13,292.51,France,Books
301016,David,Harris,david.harris855@example.com,2024-07-29,279.15,Canada,Electronics
601328,John,Rodriguez,john.rodriguez185@example.com,2025-08-25,439.44,United States,Sports
910835,Joseph,Williams,joseph.williams534@example.com,2025-06-11,305.02,United Kingdom,Electronics
960481,Jennifer,White,jennifer.white437@example.com,2025-10-28,293.51,United States,Electronics
782413,Richard,Hernandez,richard.hernandez256@example.com,2023-10-02,356.48,Australia,Home
107168,Donald,Ramirez,donald.ramirez672@example.com,2022-01-07,252.85,United States,Books
685723,Emily,Robinson,emily.robinson793@example.com,2023-09-02,287.51,Australia,Beauty
741682,Betty,Miller,betty.miller802@example.com,2023-12-11,233.47,Canada,Books
534743,William,Harris,william.harris73@example.com,2023-05-02,277.95,United States,Home
706916,Daniel,Williams,daniel.williams626@example.com,2023-06-11,280.7,Australia,Home
884599,David,Garcia,david.garcia922@example.com,2024-01-30,295.52,United States,Clothing
956824,Richard,Thompson,richard.thompson36@example.com,2023-11-02,310.04,United States,Electronics
710098,Anthony,Miller,anthony.miller676@example.com,2025-11-11,183.65,France,Books
204335,Mary,Martin,mary.martin421@example.com,2024-10-16,161.23,United States,Clothing
945872,Margaret,Davis,margaret.davis412@example.com,2023-12-30,369.73,United States,Home
869628,Mary,Rodriguez,mary.rodriguez67@example.com,2024-10-03,126.3,France,Clothing
247499,Jessica,Rodriguez,jessica.rodriguez138@example.com,2024-05-09,434.42,Canada,Beauty
925067,Sandra,Ramirez,sandra.ramirez984@example.com,2022-03-22,496.59,United States,Books
280867,Susan,Lee,susan.lee846@example.com,2025-01-21,64.9,Canada,Sports
166194,Kimberly,Clark,kimberly.clark638@example.com,2025-09-01,365.49,Australia,Home
422130,Mark,White,mark.white699@example.com,2023-10-18,439.89,France,Electronics
174035,David,Anderson,david.anderson768@example.com,2023-10-12,474.52,Canada,Sports
956416,Susan,Williams,susan.williams90@example.com,2023-09-19,307.1,France,Clothing
210263,Mary,Moore,mary.moore516@example.com,2024-04-04,89.37,United States,Sports
867561,Nancy,Sanchez,nancy.sanchez995@example.com,2025-04-05,445.42,Australia,Electronics
128050,Jessica,Clark,jessica.clark951@example.com,2024-12-26,56.81,Germany,Clothing
839229,Anthony,Martinez,anthony.martinez561@example.com,2024-02-02,360.48,Australia,Electronics
235254,Robert,Taylor,robert.taylor157@example.com,2023-09-16,47.14,United States,Beauty
191481,Mark,Johnson,mark.johnson138@example.com,2024-11-26,138.28,Canada,Sports
765224,Emily,Thomas,emily.thomas546@example.com,2024-07-01,324.35,United Kingdom,Clothing
896381,Robert,Martinez,robert.martinez582@example.com,2025-05-27,291.23,Germany,Electronics
319807,William,Smith,william.smith287@example.com,2023-01-20,325.67,Australia,Home
323394,Susan,Martinez,susan.martinez313@example.com,2022-09-23,61.19,Canada,Electronics
147169,Mary,Martinez,mary.martinez864@example.com,2024-03-20,10.95,United States,Home
215893,Richard,Brown,richard.brown241@example.com,2023-11-20,189.53,France,Sports
698972,Karen,Jones,karen.jones49@example.com,2024-08-25,382.32,France,Books
814038,William,Perez,william.perez238@example.com,2025-05-07,480.45,Canada,Books
586804,William,Perez,william.perez88@example.com,2024-09-28,195.11,Germany,Books
648126,Joshua,Lewis,joshua.lewis777@example.com,2025-02-19,471.06,United Kingdom,Books
680623,Sandra,Thomas,sandra.thomas434@example.com,2024-09-02,370.42,France,Electronics
328314,Steven,Thomas,steven.thomas476@example.com,2025-09-06,47.46,Germany,Beauty
663132,Jennifer,Moore,jennifer.moore995@example.com,2025-03-21,119.37,Canada,Books
938736,David,Johnson,david.johnson285@example.com,2024-11-03,243.51,United States,Home
222588,Donna,Rodriguez,donna.rodriguez327@example.com,2023-12-01,372.24,Canada,Beauty
947760,Jennifer,Lee,jennifer.lee755@example.com,2024-07-23,415.87,United States,Electronics
664711,Emily,Lewis,emily.lewis703@example.com,2022-03-04,254.33,France,Books
522303,Karen,White,karen.white694@example.com,2022-03-24,131.51,United Kingdom,Electronics
464732,Ashley,Sanchez,ashley.sanchez327@example.com,2024-11-10,172.41,United States,Beauty
211194,Paul,Lee,paul.lee334@example.com,2023-05-04,334.22,Australia,Electronics
479266,Sarah,Clark,sarah.clark314@example.com,2025-05-15,103.69,United States,Clothing
569823,Jennifer,Perez,jennifer.perez578@example.com,2023-10-10,133.31,France,Clothing
641654,Christopher,Ramirez,christopher.ramirez431@example.com,2024-07-23,14.13,France,Books
591007,Robert,Harris,robert.harris364@example.com,2023-02-08,234.73,Australia,Clothing
157849,Daniel,Lopez,daniel.lopez699@example.com,2025-08-21,180.64,United States,Clothing
806498,Christopher,Rodriguez,christopher.rodriguez290@example.com,2022-03-15,230.59,France,Beauty
842608,Donna,Perez,donna.perez424@example.com,2024-07-22,239.31,France,Beauty
664182,Donna,Robinson,donna.robinson898@example.com,2022-12-04,325.73,France,Clothing
937872,Michael,Harris,michael.harris948@example.com,2022-03-06,372.73,Canada,Clothing
812126,James,Robinson,james.robinson284@example.com,2022-02-14,386.82,United Kingdom,Sports
896723,Robert,Brown,robert.brown802@example.com,2022-12-22,154.57,United States,Sports
484891,Ashley,Moore,ashley.moore710@example.com,2022-02-01,447.33,United States,Electronics
827770,Karen,Moore,karen.moore438@example.com,2024-04-17,246.9,United Kingdom,Home
386703,Elizabeth,Wilson,elizabeth.wilson130@example.com,2023-08-22,157.3,France,Sports
162174,Thomas,Jackson,thomas.jackson562@example.com,2024-04-28,240.31,United States,Electronics
223176,Steven,Anderson,steven.anderson478@example.com,2022-01-29,123.16,United States,Sports
914280,Patricia,Thompson,patricia.thompson293@example.com,2025-09-12,153.94,Germany,Electronics
586099,Jessica,Jones,jessica.jones316@example.com,2024-02-10,333.11,Germany,Beauty
743368,Donald,Perez,donald.perez914@example.com,2023-06-10,304.35,Germany,Electronics
891426,Susan,Lee,susan.lee795@example.com,2022-04-27,137.78,France,Beauty
206011,Sandra,Anderson,sandra.anderson640@example.com,2025-05-03,440.39,Canada,Beauty
701269,Elizabeth,Rodriguez,elizabeth.rodriguez414@example.com,2025-03-20,88.81,Canada,Home
996609,Kimberly,Brown,kimberly.brown108@example.com,2025-10-24,103.91,United States,Sports
905100,Charles,Davis,charles.davis140@example.com,2023-05-22,51.03,United States,Home
822825,Matthew,Clark,matthew.clark381@example.com,2022-07-18,259.95,United States,Sports
485041,Joshua,Williams,joshua.williams920@example.com,2024-08-30,37.87,United States,Clothing
895794,Sandra,Rodriguez,sandra.rodriguez203@example.com,2022-11-13,183.51,United States,Books
591778,Charles,Smith,charles.smith996@example.com,2025-11-11,172,United States,Home
195849,Elizabeth,Miller,elizabeth.miller127@example.com,2022-05-30,412.59,United States,Books
169689,Linda,Jackson,linda.jackson857@example.com,2022-02-25,323.64,United States,Electronics
612544,Michael,Davis,michael.davis755@example.com,2024-04-03,328.31,United States,Electronics
477991,William,Garcia,william.garcia78@example.com,2025-10-14,161.55,United States,Sports
922267,Mark,Lee,mark.lee969@example.com,2023-05-16,376.65,United States,Clothing
687766,Thomas,Perez,thomas.perez140@example.com,2023-10-10,389.73,United States,Sports
213946,Christopher,Perez,christopher.perez783@example.com,2025-06-26,289.73,United Kingdom,Home
870240,Elizabeth,Wilson,elizabeth.wilson812@example.com,2025-12-08,51.78,United States,Home
429864,Susan,Anderson,susan.anderson782@example.com,2023-10-11,272.3,United States,Beauty
233433,Michelle,Lopez,michelle.lopez62@example.com,2024-12-29,62.17,Germany,Beauty
956715,Karen,Johnson,karen.johnson188@example.com,2023-01-28,75.45,United States,Home
721975,Joseph,Clark,joseph.clark357@example.com,2024-11-12,37.42,United States,Books
872600,Nancy,Lewis,nancy.lewis661@example.com,2022-12-18,258.91,United States,Electronics
945010,Ashley,Hernandez,ashley.hernandez47@example.com,2024-10-15,360.88,Canada,Beauty
819454,Mark,Sanchez,mark.sanchez217@example.com,2024-01-09,137.03,Germany,Home
237898,Daniel,Garcia,daniel.garcia288@example.com,2025-12-12,353.6,Canada,Sports
365407,Charles,Harris,charles.harris932@example.com,2023-07-15,287.09,United States,Beauty
357196,John,Martinez,john.martinez438@example.com,2023-08-02,405.3,United States,Electronics
505308,Andrew,Moore,andrew.moore895@example.com,2024-11-12,462.72,United States,Beauty
555491,William,White,william.white688@example.com,2024-07-25,188.44,United States,Clothing
620973,Sandra,Jackson,sandra.jackson234@example.com,2025-02-25,182.3,Australia,Home
784955,Matthew,Smith,matthew.smith597@example.com,2022-07-26,78.46,United States,Home
125540,Sandra,Garcia,sandra.garcia881@example.com,2024-01-09,134.11,France,Books
307739,Joshua,Wilson,joshua.wilson45@example.com,2022-07-09,380.28,United States,Beauty
995939,Joseph,Jones,joseph.jones863@example.com,2025-07-18,374.15,Canada,Sports
691046,Elizabeth,Gonzalez,elizabeth.gonzalez976@example.com,2022-10-06,186.68,France,Electronics
840988,Donald,Martinez,donald.martinez207@example.com,2022-09-12,345.96,Germany,Clothing
238093,Lisa,Johnson,lisa.johnson665@example.com,2023-04-19,377.26,France,Beauty
411581,Jessica,Perez,jessica.perez650@example.com,2025-05-08,259.17,United Kingdom,Home
262062,Sandra,Moore,sandra.moore587@example.com,2024-01-03,86.09,France,Sports
195216,Ashley,Jackson,ashley.jackson933@example.com,2023-06-26,289.26,Australia,Home
937223,Karen,Martin,karen.martin716@example.com,2023-12-27,358.51,United States,Sports
868654,Steven,Lewis,steven.lewis119@example.com,2022-12-21,229.83,United States,Electronics
